2014-10-01
MSAG	5741	45994	באר שבע	אביגדור המאירי	9		178680.98	571979.08	34.77649837	31.23872598			
MSAG	5130	34022	אשקלון	העונות	6		159821.23	619925.03	34.57565693	31.67030778			
MSAG	5541	80456	אשדוד	פתח תקווה	9		168125.2	632491.18	34.66255972	31.78403206			
MSAG	5541	40862	אשדוד	א.ת. עד הלום	9967		168399.18	630427.66	34.66556019	31.76543544			
MSAG	5741	30609	באר שבע	עין גדי	1		178142.34	572888.51	34.77080701	31.24690912			
MSAG	5132	30429	אשקלון	שיבת ציון	8		160713.72	618389.79	34.58515965	31.65650893			
MSAG	5130	30529	אשקלון	שדרות דרום אפריקה	52		158983.11	621038.76	34.56675076	31.68030756			
MSAG	5771	30728	באר שבע	האורגים	9		182661.15	573801.26	34.81820978	31.25529246			
MSAG	5771	30745	באר שבע	סיני	5		179266.48	572868.53	34.78260846	31.24676819			
MSAG	5741	31264	באר שבע	בז	28		178183.84	571121.53	34.77131539	31.23097431			
