2014-08-27
5521	74317	אשדוד	"שדרות הפלמ""ח"	12	א	MSAG	168122.75	634506.19	34.66242781	31.80220331			
5541	78051	אשדוד	השייטים	10		MSAG	166148.32	634225.79	34.64159401	31.79958419			
5693	49595	באר שבע	שד הערים התאומות	16		MSAG	180899.09	576538.13	34.79960549	31.27991916			
5791	31815	נתיבות	הרצל	220		MSAG	160324.61	592052.99	34.58263371	31.41897747			
5541	71630	אשדוד	הכלנית	9		MSAG	167224.62	632608.39	34.65304556	31.78504824			
5541	70412	אשדוד	שבט יוסף	1		MSAG	165671.33	631558.4	34.6367044	31.77550737			
5132	12391	אשקלון	הרצל	18		MSAG	160790.04	619146.35	34.58591908	31.66333554			
5693	45712	באר שבע	דוד המלך	22	א	MSAG	179907.7	574895.46	34.78925964	31.26507084			
5197	30959	שדרות	נחשון	4		MSAG	162514.12	604120.88	34.60496589	31.52791978			
5741	30612	באר שבע	אהרון ציזלינג	22		MSAG	177341.59	574113.15	34.76234969	31.2579254			
5741	30614	באר שבע	גלבוע	11		MSAG	178266.13	573458.45	34.77208307	31.25205374			
5130	85179	אשקלון	עמיעוז	1		MSAG	157779.03	617679.06	34.55426414	31.64994565			
5771	87275	באר שבע	דרך חברון	31		MSAG	181533.26	572573.67	34.80641513	31.24418475			
5130	11741	אשקלון	מרק שטיפטל	4		MSAG	160235.18	623097.31	34.57983026	31.69893692			
5521	71526	אשדוד	בעלי המלאכה	9946		MSAG	168190.19	635841.94	34.66306969	31.81425212			
5541	78060	אשדוד	הרותם	29		MSAG	167074.38	633065.5	34.65143484	31.78916358			
5541	80458	אשדוד	חזקיה המלך	39		MSAG	166820.41	631618.34	34.64883146	31.77610141			
5541	70811	אשדוד	שדרות ירושלים	2		MSAG	165794.1	633850.77	34.63787435	31.79618568			
5693	49494	באר שבע	אברהם אבינו	59		MSAG	180238.61	575178.64	34.79272294	31.267636			
5521	77182	אשדוד	המסגר	4		MSAG	168725.49	635811.17	34.66872458	31.81399856			
5541	44272	אשדוד	מיכה הנביא	6		MSAG	166922.99	632490.86	34.64986739	31.78397452			
5771	30207	באר שבע	היוצרים	1		MSAG	182914.64	573268.02	34.82089049	31.25049116			
5693	34136	באר שבע	נתן רוזן	72		MSAG	181978.35	574713.85	34.81100729	31.26350132			
5771	37084	באר שבע	הרב טנא	22		MSAG	179536.44	571479.67	34.78549766	31.2342514			
5132	30494	אשקלון	צומת אשקלון	1001		MSAG	162190.15	618587.54	34.60071405	31.65836684			
5541	80171	אשדוד	רבי ינאי	12		MSAG	168365.07	632848.01	34.66507347	31.78726071			
5521	48730	אשדוד	יצחק הנשיא	9995		MSAG	166338.93	634748.22	34.64357825	31.80430433			
5541	77233	אשדוד	הגדוד העברי	3		MSAG	165886.34	633345.26	34.63887606	31.79163134			
5791	31826	נתיבות	הארזים	68		MSAG	161701.54	592198.31	34.59710546	31.42035748			
5771	30734	באר שבע	דרך חברון	18		MSAG	180515.29	571974.65	34.79575255	31.23874868			
5521	41980	אשדוד	"שדרות הפלמ""ח"	22		MSAG	168131.03	634235.94	34.66252947	31.79976657			
5771	17288	באר שבע	יצחק נפחא	7288		MSAG	182313.01	573552.69	34.81456406	31.25303958			
5741	32200	באר שבע	אברהם מאפו	8		MSAG	178464.35	571709.34	34.77423552	31.23628562			
5771	46018	באר שבע	שמעוני	13		MSAG	180522.97	573547.41	34.79577207	31.25293358			
5771	46020	באר שבע	וינגייט	3		MSAG	181894.71	573932.71	34.81015842	31.25645357			
5521	71311	אשדוד	הנפט	15		MSAG	170130.73	638151.39	34.68344674	31.83516424			
5783	15783	אופקים	אליהו גולומב	960		MSAG	163782.05	580543.66	34.6196364	31.3153514			
5791	31817	נתיבות	הגפן	261		MSAG	160417.48	591505.25	34.5836429	31.41404246			
5771	45990	באר שבע	שיטה	35		MSAG	180091.03	571151.89	34.79133156	31.231314			
5541	70604	אשדוד	שמואל הנגיד	16		MSAG	166834.89	634293.02	34.64884006	31.80022232			
5130	30467	אשקלון	הנשיא	72		MSAG	158613.63	619799.1	34.56293125	31.66910875			
5771	30727	באר שבע	המעפילים	17		MSAG	181596.03	573321.73	34.80704579	31.25093351			
5197	30968	שדרות	משה רבנו	71		MSAG	160909.25	604796.01	34.58802904	31.53392797			
5521	15532	אשדוד	עורף נמל אשדוד	6166		MSAG	167524.24	638446.72	34.65589772	31.83771177			
5130	40946	אשקלון	אלי כהן	21		MSAG	159263.83	619715	34.56979233	31.66838462			
5130	85778	אשקלון	יפה נוף	35		MSAG	158304.22	621287.14	34.55957599	31.68251145			
5130	30554	אשקלון	אקסודוס	38		MSAG	160874.5	620938.11	34.58670264	31.67949804			
5521	81841	אשדוד	נמל אשדוד	1		MSAG	167246.07	637358.67	34.65301759	31.82788711			
5197	15194	שדרות	ככר הנשיא	1		MSAG	161384.09	603846	34.59308453	31.52538452			
5771	45787	באר שבע	הרב טנא	8		MSAG	179315.81	571503.23	34.78318096	31.23445632			
5541	80457	אשדוד	יהואחז המלך	2		MSAG	166486.72	631719.06	34.64530336	31.77699429			
5521	78027	אשדוד	ההדרים	1		MSAG	168192.92	636182.7	34.6630806	31.8173252			
5132	30495	אשקלון	נווה שלום	27		MSAG	160395.35	619133.16	34.58175838	31.66319635			
5130	15120	אשקלון	הנשיא	80		MSAG	158530.6	619445.82	34.56207768	31.66591846			
5783	34026	אופקים	קיבוץ גלויות	311		MSAG	163264.63	580677.97	34.61419345	31.31653782			
